OrderID,CustomerID,OrderDate,ShippingDate,OrderStatus,TotalAmount,PaymentMethod,ShippingAddress
1749,23,2024-07-03,2024-07-09 0:00:00,Cancelled,1612.35,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1750,23,2024-06-29,2024-07-04 0:00:00,Delivered,136.81,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1751,23,2024-07-01,2024-07-06 0:00:00,Cancelled,695.52,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1752,23,2024-08-02,2024-08-08 0:00:00,Shipped,593.06,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1753,23,2024-10-01,2024-10-04 0:00:00,Delivered,3219.9,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1754,23,2024-10-07,2024-10-14 0:00:00,Shipped,827.44,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1755,23,2024-10-02,2024-10-04 0:00:00,Cancelled,1398.85,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1756,23,2024-10-31,2024-11-05 0:00:00,Cancelled,2007.68,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1757,23,2024-10-28,2024-10-31 0:00:00,Cancelled,1197.32,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1758,23,2024-12-09,2024-12-15 0:00:00,Cancelled,2076.47,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1759,23,2025-01-11,2025-01-17 0:00:00,Pending,1727.48,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1760,23,2025-01-09,2025-01-14 0:00:00,Shipped,1079.18,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1761,23,2024-12-26,2025-01-02 0:00:00,Cancelled,2756.11,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1762,23,2025-01-30,2025-02-04 0:00:00,Cancelled,855.09,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1763,23,2025-03-24,2025-03-29 0:00:00,Delivered,1006.36,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1764,23,2025-03-21,2025-03-25 0:00:00,Cancelled,728.41,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1765,23,2025-02-23,2025-02-28 0:00:00,Delivered,1117.28,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1766,23,2025-04-07,2025-04-13 0:00:00,Pending,1532.43,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1767,23,2025-04-15,2025-04-16 0:00:00,Cancelled,2751.57,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1768,23,2025-04-01,2025-04-06 0:00:00,Pending,380.47,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1769,23,2025-04-03,2025-04-10 0:00:00,Delivered,2375.33,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1770,23,2025-05-04,2025-05-11 0:00:00,Pending,1214.48,Credit Card,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1771,23,2025-06-07,2025-06-10 0:00:00,Pending,1614.76,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1772,23,2025-05-31,2025-06-07 0:00:00,Pending,364.02,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1773,23,2025-06-20,2025-06-22 0:00:00,Cancelled,2476.81,Bank Transfer,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1774,23,2025-06-14,2025-06-19 0:00:00,Pending,818.38,PayPal,"0777 Nash Ferry Suite 357, East Robintown, MT 80390"
1775,24,2022-08-09,2022-08-13 0:00:00,Shipped,1770,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1776,24,2022-09-04,2022-09-08 0:00:00,Pending,1285.99,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1777,24,2022-08-28,2022-09-03 0:00:00,Delivered,1882.6,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1778,24,2022-09-07,2022-09-09 0:00:00,Pending,2287.01,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1779,24,2022-10-01,2022-10-02 0:00:00,Shipped,871.64,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1780,24,2022-09-27,2022-10-03 0:00:00,Delivered,2530.38,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1781,24,2022-10-06,2022-10-11 0:00:00,Shipped,3647.33,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1782,24,2022-10-19,2022-10-20 0:00:00,Cancelled,2196.48,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1783,24,2022-10-18,2022-10-24 0:00:00,Shipped,1283.79,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1784,24,2022-11-04,2022-11-05 0:00:00,Shipped,1375.32,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1785,24,2022-10-13,2022-10-17 0:00:00,Shipped,914.94,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1786,24,2022-11-30,2022-12-02 0:00:00,Cancelled,2435.2,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1787,24,2022-11-11,2022-11-15 0:00:00,Shipped,1167.47,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1788,24,2022-11-25,2022-11-30 0:00:00,Shipped,1934.79,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1789,24,2022-11-09,2022-11-12 0:00:00,Delivered,254.25,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1790,24,2022-12-25,2022-12-30 0:00:00,Shipped,291.9,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1791,24,2023-04-14,2023-04-19 0:00:00,Cancelled,227.95,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1792,24,2023-05-02,2023-05-07 0:00:00,Pending,1294.64,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1793,24,2023-05-09,2023-05-16 0:00:00,Cancelled,1979.27,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1794,24,2023-05-27,2023-06-03 0:00:00,Shipped,2526.56,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1795,24,2023-06-03,2023-06-09 0:00:00,Pending,1542.38,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1796,24,2023-06-23,2023-06-29 0:00:00,Cancelled,1690.52,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1797,24,2023-06-07,2023-06-14 0:00:00,Shipped,890.92,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1798,24,2023-06-07,2023-06-10 0:00:00,Pending,1828.63,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1799,24,2023-07-05,2023-07-12 0:00:00,Delivered,2810.79,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1800,24,2023-08-12,2023-08-15 0:00:00,Pending,763.63,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1801,24,2023-08-18,2023-08-21 0:00:00,Delivered,1567.12,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1802,24,2023-08-09,2023-08-13 0:00:00,Pending,197.19,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1803,24,2023-09-13,2023-09-19 0:00:00,Pending,483.35,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1804,24,2023-09-24,2023-09-30 0:00:00,Cancelled,1718.69,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1805,24,2023-11-08,2023-11-14 0:00:00,Pending,1014.13,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1806,24,2023-11-26,2023-11-29 0:00:00,Shipped,179.05,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1807,24,2023-11-19,2023-11-26 0:00:00,Cancelled,1337.58,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1808,24,2023-11-27,2023-12-04 0:00:00,Cancelled,1897.5,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1809,24,2024-01-09,2024-01-12 0:00:00,Cancelled,2068.66,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1810,24,2024-01-24,2024-01-27 0:00:00,Cancelled,161.4,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1811,24,2024-01-17,2024-01-18 0:00:00,Pending,1288.82,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1812,24,2024-02-26,2024-03-04 0:00:00,Pending,1570.31,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1813,24,2024-02-16,2024-02-17 0:00:00,Pending,603.67,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1814,24,2024-03-01,2024-03-05 0:00:00,Cancelled,885.8,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1815,24,2024-03-15,2024-03-19 0:00:00,Delivered,1547.4,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1816,24,2024-03-02,2024-03-07 0:00:00,Pending,1864.42,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1817,24,2024-04-21,2024-04-28 0:00:00,Cancelled,2703.24,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1818,24,2024-04-14,2024-04-16 0:00:00,Cancelled,1185.23,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1819,24,2024-06-10,2024-06-16 0:00:00,Cancelled,2071.55,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1820,24,2024-06-16,2024-06-20 0:00:00,Pending,2251.77,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1821,24,2024-06-12,2024-06-14 0:00:00,Delivered,2320.09,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1822,24,2024-08-24,2024-08-28 0:00:00,Delivered,1219.09,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1823,24,2024-09-05,2024-09-11 0:00:00,Delivered,786.38,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1824,24,2024-09-18,2024-09-25 0:00:00,Cancelled,1032.31,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1825,24,2024-09-15,2024-09-18 0:00:00,Delivered,701.34,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1826,24,2024-09-06,2024-09-09 0:00:00,Cancelled,905,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1827,24,2024-10-22,2024-10-28 0:00:00,Delivered,1787.67,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1828,24,2024-09-28,2024-09-30 0:00:00,Delivered,328.32,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1829,24,2024-09-28,2024-10-01 0:00:00,Shipped,82.33,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1830,24,2024-11-08,2024-11-15 0:00:00,Delivered,1709.96,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1831,24,2024-10-27,2024-10-31 0:00:00,Cancelled,1040.67,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1832,24,2025-01-23,2025-01-30 0:00:00,Pending,1272.68,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1833,24,2025-01-09,2025-01-12 0:00:00,Cancelled,2011.94,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1834,24,2025-01-19,2025-01-24 0:00:00,Pending,854.45,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1835,24,2024-12-31,2025-01-01 0:00:00,Shipped,1037.16,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1836,24,2025-02-13,2025-02-19 0:00:00,Delivered,2677.58,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1837,24,2025-02-11,2025-02-15 0:00:00,Delivered,79.63,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1838,24,2025-01-31,2025-02-01 0:00:00,Shipped,1515.79,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1839,24,2025-02-12,2025-02-19 0:00:00,Cancelled,1735.91,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1840,24,2025-03-17,2025-03-23 0:00:00,Pending,2478.26,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1841,24,2025-03-24,2025-03-27 0:00:00,Cancelled,1078.64,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1842,24,2025-03-24,2025-03-26 0:00:00,Cancelled,453.54,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1843,24,2025-03-05,2025-03-08 0:00:00,Delivered,1270.58,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1844,24,2025-04-09,2025-04-14 0:00:00,Delivered,444.76,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1845,24,2025-04-20,2025-04-26 0:00:00,Shipped,1334.55,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1846,24,2025-04-19,2025-04-24 0:00:00,Delivered,1409.6,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1847,24,2025-05-12,2025-05-14 0:00:00,Cancelled,2253.58,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1848,24,2025-06-15,2025-06-20 0:00:00,Shipped,1885.59,Credit Card,"999 Hannah Turnpike, North Josephborough, VT 72440"
1849,24,2025-06-10,2025-06-15 0:00:00,Pending,980.62,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1850,24,2025-06-22,2025-06-25 0:00:00,Shipped,1096.43,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1851,24,2025-06-14,2025-06-20 0:00:00,Cancelled,1955.94,Bank Transfer,"999 Hannah Turnpike, North Josephborough, VT 72440"
1852,24,2025-07-02,2025-07-08 0:00:00,Shipped,884.8,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1853,24,2025-07-13,2025-07-19 0:00:00,Pending,3080.43,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1854,24,2025-07-11,2025-07-18 0:00:00,Delivered,723.16,PayPal,"999 Hannah Turnpike, North Josephborough, VT 72440"
1855,25,2022-08-27,2022-09-01 0:00:00,Cancelled,2690.58,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1856,25,2022-08-08,2022-08-14 0:00:00,Cancelled,1472.71,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1857,25,2022-08-18,2022-08-19 0:00:00,Delivered,947.47,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1858,25,2022-09-23,2022-09-27 0:00:00,Cancelled,924.5,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1859,25,2022-09-17,2022-09-24 0:00:00,Shipped,760.62,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1860,25,2022-10-13,2022-10-18 0:00:00,Cancelled,1304.15,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1861,25,2022-11-15,2022-11-21 0:00:00,Delivered,570.8,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1862,25,2022-11-07,2022-11-14 0:00:00,Shipped,2935.94,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1863,25,2022-11-10,2022-11-15 0:00:00,Delivered,416.62,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1864,25,2022-11-22,2022-11-26 0:00:00,Delivered,117.66,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1865,25,2022-12-30,2023-01-02 0:00:00,Cancelled,3930.23,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1866,25,2022-12-06,2022-12-11 0:00:00,Delivered,1733.91,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1867,25,2022-12-30,2023-01-06 0:00:00,Delivered,1695.97,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1868,25,2023-01-20,2023-01-23 0:00:00,Cancelled,1092.82,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1869,25,2023-01-10,2023-01-14 0:00:00,Pending,2658.28,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1870,25,2023-01-18,2023-01-23 0:00:00,Delivered,2114.9,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1871,25,2023-02-25,2023-03-04 0:00:00,Pending,191.62,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1872,25,2023-03-10,2023-03-12 0:00:00,Shipped,1140.37,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1873,25,2023-03-13,2023-03-19 0:00:00,Cancelled,644.71,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1874,25,2023-03-06,2023-03-10 0:00:00,Shipped,1508.95,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1875,25,2023-03-14,2023-03-17 0:00:00,Cancelled,2522.52,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1876,25,2023-04-28,2023-05-02 0:00:00,Cancelled,1306.8,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1877,25,2023-04-20,2023-04-26 0:00:00,Pending,3473.2,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1878,25,2023-04-09,2023-04-16 0:00:00,Cancelled,279.76,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1879,25,2023-06-07,2023-06-12 0:00:00,Pending,1145.1,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1880,25,2023-07-31,2023-08-01 0:00:00,Pending,565.16,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1881,25,2023-07-31,2023-08-04 0:00:00,Pending,376.52,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1882,25,2023-07-19,2023-07-23 0:00:00,Shipped,3319.39,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1883,25,2023-08-04,2023-08-09 0:00:00,Cancelled,2391.51,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1884,25,2023-08-08,2023-08-11 0:00:00,Shipped,1720.1,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1885,25,2023-09-21,2023-09-28 0:00:00,Shipped,1195.51,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1886,25,2023-09-11,2023-09-13 0:00:00,Delivered,63.74,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1887,25,2023-09-22,2023-09-25 0:00:00,Delivered,1047.95,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1888,25,2023-10-21,2023-10-27 0:00:00,Pending,1455.11,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1889,25,2023-10-10,2023-10-11 0:00:00,Cancelled,1320.36,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1890,25,2023-10-06,2023-10-10 0:00:00,Delivered,768.63,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1891,25,2023-10-17,2023-10-24 0:00:00,Cancelled,1244.83,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1892,25,2023-11-25,2023-12-01 0:00:00,Shipped,713.66,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1893,25,2023-11-11,2023-11-13 0:00:00,Delivered,3052.31,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1894,25,2023-11-24,2023-11-25 0:00:00,Shipped,1731.53,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1895,25,2023-11-12,2023-11-16 0:00:00,Delivered,1590.04,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1896,25,2023-12-01,2023-12-07 0:00:00,Shipped,1052.35,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1897,25,2023-12-23,2023-12-29 0:00:00,Delivered,882.26,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1898,25,2024-01-17,2024-01-18 0:00:00,Delivered,822.78,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1899,25,2024-03-23,2024-03-30 0:00:00,Cancelled,386.82,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1900,25,2024-03-19,2024-03-25 0:00:00,Cancelled,725.45,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1901,25,2024-03-22,2024-03-29 0:00:00,Delivered,2238.63,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1902,25,2024-03-10,2024-03-14 0:00:00,Delivered,1888.91,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1903,25,2024-04-12,2024-04-16 0:00:00,Shipped,601.34,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1904,25,2024-04-14,2024-04-18 0:00:00,Shipped,305.78,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1905,25,2024-05-27,2024-05-28 0:00:00,Delivered,3159.68,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1906,25,2024-05-09,2024-05-15 0:00:00,Pending,1784.4,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1907,25,2024-05-03,2024-05-09 0:00:00,Shipped,236.73,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1908,25,2024-05-31,2024-06-07 0:00:00,Delivered,2426.8,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1909,25,2024-07-12,2024-07-14 0:00:00,Delivered,755.05,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1910,25,2024-06-28,2024-07-01 0:00:00,Delivered,1538.39,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1911,25,2024-06-29,2024-07-05 0:00:00,Delivered,22.01,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1912,25,2024-07-15,2024-07-16 0:00:00,Shipped,1228.8,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1913,25,2024-08-02,2024-08-08 0:00:00,Pending,486.36,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1914,25,2024-08-11,2024-08-17 0:00:00,Pending,3588.31,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1915,25,2024-08-02,2024-08-03 0:00:00,Pending,1218.98,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1916,25,2024-09-06,2024-09-10 0:00:00,Shipped,421.17,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1917,25,2024-09-02,2024-09-07 0:00:00,Shipped,580.07,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1918,25,2024-09-30,2024-10-05 0:00:00,Shipped,1244.6,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1919,25,2024-09-29,2024-10-01 0:00:00,Shipped,1819.36,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1920,25,2024-10-15,2024-10-19 0:00:00,Delivered,1431.68,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1921,25,2024-10-09,2024-10-14 0:00:00,Pending,1082.96,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1922,25,2024-11-02,2024-11-04 0:00:00,Cancelled,1651.97,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1923,25,2024-10-31,2024-11-02 0:00:00,Cancelled,572.35,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1924,25,2024-11-26,2024-11-28 0:00:00,Cancelled,681.35,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1925,25,2024-12-04,2024-12-06 0:00:00,Delivered,3173.37,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1926,25,2024-12-13,2024-12-19 0:00:00,Delivered,1516.93,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1927,25,2024-12-07,2024-12-13 0:00:00,Shipped,661.11,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1928,25,2025-01-21,2025-01-26 0:00:00,Cancelled,2302.91,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1929,25,2025-01-11,2025-01-14 0:00:00,Delivered,2708.37,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1930,25,2025-01-06,2025-01-09 0:00:00,Shipped,2065.89,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1931,25,2025-02-10,2025-02-11 0:00:00,Cancelled,1737.94,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1932,25,2025-02-07,2025-02-09 0:00:00,Shipped,1860.25,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1933,25,2025-03-14,2025-03-16 0:00:00,Cancelled,3716.7,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1934,25,2025-04-08,2025-04-12 0:00:00,Cancelled,495.75,PayPal,"8634 Clifford Knolls, Banksside, WY 45249"
1935,25,2025-04-01,2025-04-06 0:00:00,Delivered,2487.35,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1936,25,2025-03-26,2025-03-31 0:00:00,Pending,1426.53,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1937,25,2025-04-09,2025-04-14 0:00:00,Shipped,1269.15,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1938,25,2025-07-08,2025-07-11 0:00:00,Shipped,576.14,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1939,25,2025-07-05,2025-07-07 0:00:00,Delivered,1366.47,Bank Transfer,"8634 Clifford Knolls, Banksside, WY 45249"
1940,25,2025-07-16,2025-07-21 0:00:00,Pending,2019.71,Credit Card,"8634 Clifford Knolls, Banksside, WY 45249"
1941,26,2022-08-09,2022-08-12 0:00:00,Delivered,38.56,Credit Card,"94605 Jennifer Burg, Crystalberg, TX 27434"
1942,26,2022-09-28,2022-10-04 0:00:00,Cancelled,449.7,Bank Transfer,"94605 Jennifer Burg, Crystalberg, TX 27434"
1943,26,2022-09-09,2022-09-16 0:00:00,Cancelled,231.93,Credit Card,"94605 Jennifer Burg, Crystalberg, TX 27434"
1944,26,2022-09-11,2022-09-12 0:00:00,Pending,879.04,Bank Transfer,"94605 Jennifer Burg, Crystalberg, TX 27434"
1945,26,2022-09-27,2022-10-03 0:00:00,Delivered,732.32,Credit Card,"94605 Jennifer Burg, Crystalberg, TX 27434"
1946,26,2022-10-17,2022-10-19 0:00:00,Cancelled,265.63,Bank Transfer,"94605 Jennifer Burg, Crystalberg, TX 27434"
1947,26,2022-10-22,2022-10-24 0:00:00,Delivered,2675.01,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
1948,26,2022-11-09,2022-11-10 0:00:00,Delivered,819.45,Credit Card,"94605 Jennifer Burg, Crystalberg, TX 27434"
1949,26,2022-11-13,2022-11-20 0:00:00,Delivered,898.18,Credit Card,"94605 Jennifer Burg, Crystalberg, TX 27434"
1950,26,2022-11-14,2022-11-16 0:00:00,Delivered,1506.17,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
1951,26,2023-01-25,2023-02-01 0:00:00,Delivered,366.11,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
1952,26,2023-02-12,2023-02-18 0:00:00,Delivered,1748.4,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
1953,26,2023-02-14,2023-02-21 0:00:00,Cancelled,1051.37,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
1954,26,2023-02-08,2023-02-12 0:00:00,Delivered,1616.46,PayPal,"94605 Jennifer Burg, Crystalberg, TX 27434"
